in	in	+Art+Indef+Masc+Sg

nivel	nivel	+Noun+Masc+Sg
fitg	fitg	+Adv
aut	aut	+Adj+Masc+Sg
.	.	+Sent
A	*a	+Prep
San	San	+Prop
Murezzan	Murezzan	+Prop
e	e	+Conj
Savognin	Savognin	+Prop
han	avair	+Verb+PresInd+3P+Pl
quellas	quellas	+Noun+Fem+Pl
schizunt	schizunt	+Adj+Masc+Sg+UNKNOWN
pudì	pudair	+Verb+PastPart+Masc+Sg

vegnir	vegnir	+Verb+Inf
augmentadas	augmentar	+Verb+PastPart+Fem+Pl
.	.	+Sent
Ils	*il	+Art+Def+Masc+Pl
giasts	giast	+Noun+Masc+Pl
èn	esser	+Verb+PresInd+3P+Pl
stads	esser	+Verb+PastPart+Masc+Pl
pronts	pront	+Noun+Masc+Pl+UNKNOWN
da	da	+Prep
puspè	puspè	+Adv
dar	dar	+Verb+Inf
ora	ora	+Prep
pli	pli	+Adv

blers	bler	+Adj+Masc+Pl
daners	daners	+Noun+Masc+Pl
.	.	+Sent
Oravant	*oravant	+Prep
tut	tut	+Pron+Indef+Masc+Sg
per	per	+Prep
artitgels	artitgel	+Noun+Masc+Pl
da	da	+Prep
sport	sport	+Noun+Masc+Sg
e	e	+Conj
spezialitads	spezialitad	+Noun+Fem+Pl

culinaricas	culinarica	+Noun+Fem+Pl+UNKNOWN
han	avair	+Verb+PresInd+3P+Pl
ils	il	+Art+Def+Masc+Pl
giasts	giast	+Noun+Masc+Pl
da	da	+Prep
vacanzas	vacanzas	+Noun+Fem+Pl
dal	da	+Prep^|+Art+Def+Masc+Sg
milleni	milleni	+Noun+Masc+Sg+UNKNOWN
laschà	laschar	+Verb+PastPart+Masc+Sg
currer	currer	+Verb+Inf
pli	pli	+Adv

generusamain	generusamain	+Adj+Masc+Sg+UNKNOWN
ils	il	+Art+Def+Masc+Pl
daners	daners	+Noun+Masc+Pl
en	en	+Prep
il	il	+Art+Def+Masc+Sg
chantun	chantun	+Noun+Masc+Sg
da	da	+Prep
vacanzas	vacanzas	+Noun+Fem+Pl
.	.	+Sent
Quai	*quai	+Pron+Dem
è	esser	+Verb+PresInd+3P+Sg
sorti	sortir	+Verb+Impv+2P+Pl
dad	da	+Prep+Apo

ina	in	+Art+Indef+Fem+Sg
retschertga	retschertga	+Noun+Fem+Sg
da	da	+Prep
Grischun-	Grischun-	+Prop
Vacanzas	*vacanzas	+Noun+Fem+Pl
.	.	+Sent
Nagina	*nagin	+Pron+Indef+Fem+Sg
influenza	influenza	+Noun+Fem+Sg
negativa	negativ	+Adj+Fem+Sg
sin	sin	+Prep
la	il	+Art+Def+Fem+Sg

decisiun	decisiun	+Noun+Fem+Sg
da	da	+Prep
ir	ir	+Verb+Inf
sin	sin	+Prep
viadi	viadi	+Noun+Masc+Sg
ed	e	+Conj+Apo
en	en	+Prep
vacanzas	vacanzas	+Noun+Fem+Pl
ha	avair	+Verb+PresInd+3P+Sg
il	il	+Art+Def+Masc+Sg
favrer	favrer	+Noun+Masc+Sg
las	il	+Art+Def+Fem+Pl
lavinas	lavina	+Noun+Fem+Pl
1999	1999	+Dig+Card

gì	avair	+Verb+PastPart+Masc+Sg
.	.	+Sent
Quai	*quai	+Pron+Dem
han	avair	+Verb+PresInd+3P+Pl
tut	tut	+Pron+Indef+Masc+Sg
ils	il	+Art+Def+Masc+Pl
lieus	lieu	+Noun+Masc+Pl
dumandads	dumandà	+Adj+Masc+Pl
confermà	confermar	+Verb+PastPart+Masc+Sg
.	.	+Sent
Il	*il	+Art+Def+Masc+Sg
pled	pled	+Noun+Masc+Sg
magic	magic	+Adj+Masc+Sg+UNKNOWN

«millenni»	«millenni»	+Dig+Card
n’	n'	+Adv
ha	avair	+Verb+PresInd+3P+Sg
effectuà	effectuar	+Verb+PastPart+Masc+Sg
ni	ni	+Adv
ina	in	+Art+Indef+Fem+Sg
pli	pli	+Adv
gronda	grond	+Adj+Fem+Sg
dumonda	dumonda	+Noun+Fem+Sg
ni	ni	+Conj

retenientschas	retenientsch	+Adj+Fem+Pl+UNKNOWN
sensiblas	sensibel	+Adj+Fem+Pl
.	.	+Sent
Ils	*il	+Art+Def+Masc+Pl
stemprads	stemprà	+Noun+Masc+Pl
d’enviern	d’enviern	+Prep
cun	cun	+Prep
consequenzas	consequenza	+Noun+Fem+Pl

Il	*il	+Art+Def+Masc+Sg
Grischun	Grischun	+Prop
è	esser	+Verb+PresInd+3P+Sg
bain	bun	+Adj^DB+Adv
stà	esser	+Verb+PastPart+Masc+Sg
schanegià	schanegiar	+Verb+PastPart+Masc+Sg
per	per	+Prep
gronda	grond	+Adj+Fem+Sg
part	part	+Noun+Fem+Sg
dals	da	+Prep^|+Art+Def+Masc+Pl
donns	donn	+Noun+Masc+Pl
dals	da	+Prep^|+Art+Def+Masc+Pl

stemprads	stemprà	+Noun+Masc+Pl
d’	da	+Prep+Apo
enviern	enviern	+Noun+Masc+Sg
ch’	che	+Subj+Apo
i	i	+Pron+Pers+Nom+3P+MF+Sg
ha	avair	+Verb+PresInd+3P+Sg
dà	dar	+Verb+PastPart+Masc+Sg
sur	sur	+Adv
ils	il	+Art+Def+Masc+Pl
firads	firà	+Noun+Masc+Pl
da	da	+Prep
Nadal	Nadal	+Prop
en	en	+Prep
Svizra	Svizra	+Prop
.	.	+Sent

La	*il	+Art+Def+Fem+Sg
fitg	fitg	+Adv
nauscha	nausch	+Adj+Fem+Sg+UNKNOWN
aura	aura	+Noun+Fem+Sg
è	esser	+Verb+PresInd+3P+Sg
tuttina	tuttina	+Adv
s’	sai	+Pron+Refl+AccDat+Aton+3P+MF+Sg+Apo
effectuada	effectuar	+Verb+PastPart+Fem+Sg
sin	sin	+Prep
la	il	+Art+Def+Fem+Sg
bilantscha	bilantscha	+Noun+Fem+Sg
dals	da	+Prep^|+Art+Def+Masc+Pl

dis	di	+Noun+Masc+Pl
da	da	+Prep
festa	festa	+Noun+Fem+Sg
en	en	+Prep
il	il	+Art+Def+Masc+Sg
chantun	chantun	+Noun+Masc+Sg
da	da	+Prep
vacanzas	vacanzas	+Noun+Fem+Pl
.	.	+Sent
Perquai	*perquai	+Conj
ch’	che	+Subj+Apo
il	il	+Art+Def+Masc+Sg
manaschi	manaschi	+Noun+Masc+Sg
da	da	+Prep

las	il	+Art+Def+Fem+Pl
pendicularas	pendiculara	+Noun+Fem+Pl
era	era	+Adv
serrà	serrar	+Verb+PastPart+Masc+Sg
dal	da	+Prep^|+Art+Def+Masc+Sg
tut	tut	+Pron+Indef+Masc+Sg
u	u	+Conj
parzialmain	parzial	+Adj^DB+Adv
ha	avair	+Verb+PresInd+3P+Sg
quel	quel	+Pron+Dem+Masc+Sg
stuì	stuair	+Verb+PastPart+Masc+Sg

registrar	registrar	+Verb+Inf
visavi	visar	+Verb+ImpInd+3P+Sg^|+Pron+Pers+Nom+3P+MF+Sg
la	il	+Art+Def+Fem+Sg
perioda	perioda	+Noun+Fem+Sg
da	da	+Prep
record	record	+Noun+Masc+Sg
da	da	+Prep
l’onn	l’onn	+Noun+Masc+Sg
passà	passar	+Verb+PastPart+Masc+Sg
ina	in	+Art+Indef+Fem+Sg
massiva	massiva	+Noun+Fem+Sg+UNKNOWN

reducziun	reducziun	+Noun+Fem+Sg
tant	tant	+Pron+Indef+Masc+Sg
pertgutgant	pertgutgant	+Adj+Masc+Sg+UNKNOWN
las	il	+Art+Def+Fem+Pl
frequenzas	frequenza	+Noun+Fem+Pl
(minus	(minus	+Noun+Masc+Pl
27	27	+Dig+Card
pertschien)	pertschien)	+Punc+End
sco	sco	+Conj

concernent	concernent	+Prep
la	il	+Art+Def+Fem+Sg
svieuta	svieuta	+Noun+Fem+Sg
(minus	(minus	+Noun+Masc+Pl
19	19	+Dig+Card
pertschient)	pertschient)	+Adv
.	.	+Sent
Era	*esser	+Verb+ImpInd+1P+Sg
hai	avair	+Verb+PresInd+1P+Sg
dà	dar	+Verb+PastPart+Masc+Sg
damains	damain	+Noun+Masc+Pl+UNKNOWN
da	da	+Prep

quels	quel	+Pron+Dem+Masc+Pl
turists	turist	+Noun+Masc+Pl
che	che	+Subj
vegnan	vegnir	+Verb+PresInd+3P+Pl
be	be	+Adv
per	per	+Prep
in	in	+Art+Indef+Masc+Sg
di	di	+Noun+Masc+Sg
.	.	+Sent
Quai	*quai	+Pron+Dem
han	avair	+Verb+PresInd+3P+Pl
ins	ins	+Pron+Indef
constatà	constatar	+Verb+PastPart+Masc+Sg
era	era	+Adv
tar	tar	+Prep

il	il	+Art+Def+Masc+Sg
purtaders	purtaders	+Noun+Masc+Pl
dal	da	+Prep^|+Art+Def+Masc+Sg
traffic	traffic	+Noun+Masc+Sg
public	public	+Adj+Masc+Sg
(Viafier	(Viafier	+Prep
retica	retica	+Noun+Fem+Sg+UNKNOWN
ed	e	+Conj+Apo
autos	auto	+Noun+Masc+Pl
postals)	postals)	+Noun+Masc+Sg
e	e	+Conj

las	il	+Art+Def+Fem+Pl
scolas	scola	+Noun+Fem+Pl
da	da	+Prep
sport	sport	+Noun+Masc+Sg
d’enviern	d’enviern	+Adj+Masc+Sg
.	.	+Sent
Il	*il	+Art+Def+Masc+Sg
dumber	dumber	+Noun+Masc+Sg
da	da	+Prep
quels	quel	+Pron+Dem+Masc+Pl
ch'	che	+Subj+Apo
èn	esser	+Verb+PresInd+3P+Pl
vegnids	vegnir	+Verb+PastPart+Masc+Pl
cun	cun	+Prep

la	il	+Art+Def+Fem+Sg
Viafier	*viafier	+Noun+Fem+Sg
retica	retic	+Adj+Fem+Sg+UNKNOWN
han	avair	+Verb+PresInd+3P+Pl
ins	ins	+Pron+Indef
prest	prestar	+Verb+PresInd+1P+Sg
pudì	pudair	+Verb+PastPart+Masc+Sg
mantegnair	mantegnair	+Verb+Inf
cun	cun	+Prep
in	in	+Art+Indef+Masc+Sg
minus	minus	+Noun+Masc+Sg
da	da	+Prep

strusch	strusch	+Noun+Masc+Sg+UNKNOWN
dus	dus	+Num+Card+Masc
pertscheint	pertscheint	+Adj+Masc+Sg+UNKNOWN
.	.	+Sent
Era	*esser	+Verb+ImpInd+1P+Sg
da	da	+Prep
l’	il	+Art+Def+Masc+Sg+Apo
auto	auto	+Noun+Masc+Sg
da	da	+Prep
posta	posta	+Noun+Fem+Sg
e	e	+Conj
vegnì	vegnir	+Verb+PastPart+Masc+Sg
fatg	far	+Verb+PastPart+Masc+Sg
diever	diever	+Noun+Masc+Sg

prest	prestar	+Verb+PresInd+1P+Sg
tuttina	tuttina	+Adv
bler	bler	+Adj+Sup^DB+Adv
sco	sco	+Conj
durant	durant	+Prep
l’	il	+Art+Def+Masc+Sg+Apo
onn	onn	+Noun+Masc+Sg
passà	passar	+Verb+PastPart+Masc+Sg
.	.	+Sent
Il	*il	+Art+Def+Masc+Sg
boom	boom	+Noun+Masc+Sg
da	da	+Prep
carving	carving	+Noun+Masc+Sg
sa	sai	+Pron+Refl+AccDat+Aton+3P+MF+Sg

cuntinuescha	cuntinuar	+Verb+PresInd+3P+Sg
sco	sco	+Conj
quai	quai	+Pron+Dem
ch’	che	+Subj+Apo
igl	i	+Pron+Pers+Nom+3P+MF+Sg+Apo
è	esser	+Verb+PresInd+3P+Sg
stà	esser	+Verb+PastPart+Masc+Sg
da	da	+Prep
spitgar	spitgar	+Verb+Inf+UNKNOWN
era	era	+Adv
durant	durant	+Prep

l’	il	+Art+Def+Masc+Sg+Apo
enviern	enviern	+Noun+Masc+Sg
dal	da	+Prep^|+Art+Def+Masc+Sg
milleni	milleni	+Noun+Masc+Sg+UNKNOWN
,	,	+CM
fertant	fertant	+Adj+Masc+Sg+UNKNOWN
che	che	+Subj
snowboardar	snowboardar	+Verb+Inf+UNKNOWN
stagnescha	stagnar	+Verb+PresInd+3P+Sg
sin	sin	+Prep
aut	aut	+Adj+Masc+Sg

nivel	nivel	+Noun+Masc+Sg
.	.	+Sent
Quai	*quai	+Pron+Dem
annunzian	annunziar	+Verb+PresInd+3P+Pl
las	il	+Art+Def+Fem+Pl
uniuns	uniuns	+Noun+Fem+Pl
da	da	+Prep
traffic	traffic	+Noun+Masc+Sg
.	.	+Sent
Adina	*adina	+Adv
pli	pli	+Adv
blers	bler	+Adj+Masc+Pl

prefereschan	preferir	+Verb+PresInd+3P+Pl
da	da	+Prep
spassegiar	spassegiar	+Verb+Inf
l’	il	+Art+Def+Masc+Sg+Apo
enviern	enviern	+Noun+Masc+Sg
,	,	+CM
siond	esser	+Verb+Gerund
quai	quai	+Pron+Dem
independent	independent	+Adj+Masc+Sg
da	da	+Prep

l’	il	+Art+Def+Fem+Sg+Apo
aura	aura	+Noun+Fem+Sg
.	.	+Sent
Ins	*ins	+Pron+Indef
fa	far	+Verb+PresInd+3P+Sg
diever	diever	+Noun+Masc+Sg
da	da	+Prep
la	il	+Art+Def+Fem+Sg
vasta	vasta	+Noun+Fem+Sg+UNKNOWN
rait	rait	+Noun+Fem+Sg
da	da	+Prep
vias	via	+Noun+Fem+Pl
ch’	che	+Subj+Apo
exista	exister	+Verb+PresInd+3P+Sg
en	en	+Prep
il	il	+Art+Def+Masc+Sg

chantun	chantun	+Noun+Masc+Sg
Grischun	Grischun	+Prop
.	.	+Sent
Era	*esser	+Verb+ImpInd+1P+Sg
sa	sai	+Pron+Refl+AccDat+Aton+3P+MF+Sg
lascha	laschar	+Verb+PresInd+3P+Sg
i	i	+Pron+Pers+Nom+3P+MF+Sg
constatar	constatar	+Verb+Inf
in	in	+Art+Indef+Masc+Sg
trend	trend	+Adj+Masc+Sg+UNKNOWN
da	da	+Prep
trair	trairar	+Verb+PresInd+1P+Sg+UNKNOWN
a	a	+Prep
niz	niz	+Noun+Masc+Sg

alternontamain	alternontamain	+Adj+Masc+Sg+UNKNOWN
l’	il	+Art+Def+Fem+Sg+Apo
entira	entir	+Adj+Fem+Sg
purschida	porscher	+Verb+PastPart+Fem+Sg
d’enviern	d’enviern	+Noun+Fem+Sg
.	.	+Sent
Buns	*bun	+Noun+Masc+Pl
aspects	aspect	+Noun+Masc+Pl
Il	*il	+Art+Def+Masc+Sg

responsabels	responsabel	+Adj+Masc+Pl
dal	da	+Prep^|+Art+Def+Masc+Sg
turissem	turissem	+Noun+Masc+Sg
en	en	+Prep
il	il	+Art+Def+Masc+Sg
Grischun	Grischun	+Prop
sa	sai	+Pron+Refl+AccDat+Aton+3P+MF+Sg
mussan	mussar	+Verb+PresInd+3P+Pl
–	–	+Punc
suenter	suenter	+Prep

l’	il	+Art+Def+Fem+Sg+Apo
emprima	in	+Num+Ord+Fem+Sg
gronda	grond	+Adj+Fem+Sg
fulla	fulla	+Noun+Fem+Sg
–	–	+Punc
fitg	fitg	+Adv
optimistics	optimistic	+Noun+Masc+Pl+UNKNOWN
per	per	+Prep
l’	il	+Art+Def+Fem+Sg+Apo
ulteriur	ulteriur	+Adj+Masc+Sg
decurs	decurs	+Noun+Masc+Pl

da	da	+Prep
la	il	+Art+Def+Fem+Sg
stagiun	stagiun	+Noun+Fem+Sg
en	en	+Prep
vista	vista	+Noun+Fem+Sg
a	a	+Prep
las	il	+Art+Def+Fem+Pl
relaziuns	relaziuns	+Noun+Fem+Pl
optimalas	optimal	+Adj+Fem+Pl
da	da	+Prep
naiv	naiv	+Noun+Fem+Sg
e	e	+Conj
pistas	pista	+Noun+Fem+Pl
.	.	+Sent

Bunas	*bun	+Adj+Fem+Pl
fin	fin	+Prep
fitg	fitg	+Adv
bunas	bun	+Adj+Fem+Pl
reservaziuns	reservaziun	+Noun+Fem+Pl
èn	esser	+Verb+PresInd+3P+Pl
gia	gia	+Adv
annunziadas	annunziar	+Verb+PastPart+Fem+Pl
per	per	+Prep
ils	il	+Art+Def+Masc+Pl
mais	mais	+Noun+Masc+Pl
da	da	+Prep

schaner	schaner	+Noun+Masc+Sg
e	e	+Conj
favrer	favrer	+Noun+Masc+Sg
,	,	+CM
fertant	fertant	+Adj+Masc+Sg+UNKNOWN
che	che	+Subj
questas	questas	+Noun+Fem+Pl
per	per	+Prep
il	il	+Art+Def+Masc+Sg
mars	mars	+Noun+Masc+Sg
pon	pudair	+Verb+PresInd+3P+Pl
vegnir	vegnir	+Verb+Inf
taxadas	taxar	+Verb+PastPart+Fem+Pl

sco	sco	+Conj
cuntentaivlas	cuntentaivel	+Adj+Fem+Pl
fin	fin	+Prep
bunas	bun	+Adj+Fem+Pl
.	.	+Sent
Ina	*in	+Art+Indef+Fem+Sg
tscherta	tschert	+Pron+Indef+Fem+Sg
malsegirezza	malsegirezza	+Noun+Fem+Sg
datti	dar	+Verb+PresInd+3P+Sg^|+Pron+Pers+Nom+1P+MF+Sg
–	–	+Punc

cunquai	cunquai	+Noun+Masc+Sg+UNKNOWN
che	che	+Subj
Pasca	Pasca	+Prop
è	esser	+Verb+PresInd+3P+Sg
quest	quest	+Pron+Dem+Masc+Sg
onn	onn	+Noun+Masc+Sg
fitg	fitg	+Adv
tard	tard	+Adj^DB+Adv
–	–	+Punc
pertutgant	pertutgant	+Adj+Masc+Sg+UNKNOWN
las	il	+Art+Def+Fem+Pl
spetgas	spetgas	+Noun+Fem+Pl

per	per	+Prep
l’	il	+Art+Def+Masc+Sg+Apo
avrigl	avrigl	+Noun+Masc+Sg
.	.	+Sent
Zunt	*zunt	+Adv
decisivas	decisiv	+Adj+Fem+Pl
per	per	+Prep
in	in	+Art+Indef+Masc+Sg
decurs	decurs	+Noun+Masc+Sg
positiv	positiv	+Noun+Masc+Sg
da	da	+Prep
la	il	+Art+Def+Fem+Sg
stagiun	stagiun	+Noun+Fem+Sg
èn	esser	+Verb+PresInd+3P+Pl

la	il	+Art+Def+Fem+Sg
finala	final	+Adj+Fem+Sg
las	il	+Art+Def+Fem+Pl
bunas	bun	+Adj+Fem+Pl
e	e	+Conj
cuzzaivlas	cuzzaivla	+Noun+Fem+Pl+UNKNOWN
relaziuns	relaziuns	+Noun+Fem+Pl
da	da	+Prep
naiv	naiv	+Noun+Fem+Sg
ed	e	+Conj+Apo
aura	aura	+Noun+Fem+Sg
.	.	+Sent
