desistì	desister	+Verb+PastPart+Masc+Sg
da	da	+Prep
far	far	+Verb+Inf
ina	in	+Art+Indef+Fem+Sg
cuntraproposta	cuntraproposta	+Noun+Fem+Sg
e	e	+Conj
recumonda	recumandar	+Verb+PresInd+3P+Sg
al	a	+Prep^|+Art+Def+Masc+Sg
pievel	pievel	+Noun+Masc+Sg
da	da	+Prep
refusar	refusar	+Verb+Inf
quella	quel	+Pron+Dem+Fem+Sg
iniziativa	iniziativa	+Noun+Fem+Sg
.	.	+Sent

L’	*il	+Art+Def+Fem+Sg+Apo
acceptaziun	acceptaziun	+Noun+Fem+Sg
da	da	+Prep
l’	il	+Art+Def+Fem+Sg+Apo
iniziativa	iniziativa	+Noun+Fem+Sg
avess	avair	+Verb+Cond+3P+Sg
consequenzas	consequenza	+Noun+Fem+Pl
fitg	fitg	+Adv
negativas	negativ	+Adj+Fem+Pl
per	per	+Prep
nossa	noss	+Pron+Poss+Fem+Sg
economia	economia	+Noun+Fem+Sg
.	.	+Sent

Il	*il	+Art+Def+Masc+Sg
cussegl	cussegl	+Noun+Masc+Sg
dals	da	+Prep^|+Art+Def+Masc+Pl
chantuns	chantun	+Noun+Masc+Pl
ha	avair	+Verb+PresInd+3P+Sg
refusà	refusar	+Verb+PastPart+Masc+Sg
l’	il	+Art+Def+Fem+Sg+Apo
iniziativa	iniziativa	+Noun+Fem+Sg
cun	cun	+Prep
33	33	+Dig+Card
cunter	cunter	+Prep
nulla	nulla	+Noun+Fem+Sg	#PROBLEM: Num?
vuschs	vusch	+Noun+Fem+Pl
ed	e	+Conj+Apo
il	il	+Art+Def+Masc+Sg
cussegl	cussegl	+Noun+Masc+Sg
naziunal	naziunal	+Adj+Masc+Sg
cun	cun	+Prep
105	105	+Dig+Card
cunter	cunter	+Prep
39	39	+Dig+Card
vuschs	vusch	+Noun+Fem+Pl
.	.	+Sent

L’	*il	+Art+Def+Fem+Sg+Apo
iniziativa	iniziativa	+Noun+Fem+Sg
vegn	vegnir	+Verb+PresInd+3P+Sg
sustegnida	sustegnair	+Verb+PastPart+Fem+Sg
dals	da	+Prep^|+Art+Def+Masc+Pl
verds	verd	+Noun+Masc+Pl
e	e	+Conj
sco	sco	+Conj	#PROBLEM: ?
ch’	che	+Subj+Apo	#PROBLEM: ?
i	i	+Pron+Pers+Nom+3P+MF+Sg
para	parair	+Verb+PresInd+3P+Sg
oz	oz	+Adv
dals	da	+Prep^|+Art+Def+Masc+Pl
socialdemocrats	socialdemocrat	+Noun+Masc+Pl
.	.	+Sent

Dals	*da	+Prep^|+Art+Def+Masc+Pl
parlamentaris	parlamentari	+Noun+Masc+Pl
grischuns	grischun	+Adj+Masc+Pl
èn	esser	+Verb+PresInd+3P+Pl
,	,	+CM
–	–	+Punc+Beg
tenor	tenor	+Prep
la	il	+Art+Def+Fem+Sg
glista	glista	+Noun+Fem+Sg
messa	metter	+Verb+PastPart+Fem+Sg
a	a	+Prep
disposiziun	disposiziun	+Noun+Fem+Sg
als	a	+Prep^|+Art+Def+Masc+Pl
schurnalists	schurnalist	+Noun+Masc+Pl
–	–	+Punc+End
Brändli	Brändli	+Prop
,	,	+CM
Maissen	Maissen	+Prop
,	,	+CM
Bezzola	Bezzola	+Prop
,	,	+CM
Gadient	Gadient	+Prop
e	e	+Conj
Hassler	Hassler	+Prop
cunter	cunter	+Prep
l’	il	+Art+Def+Fem+Sg+Apo
idea	idea	+Noun+Fem+Sg
da	da	+Prep
reducir	reducir	+Verb+Inf
uschè	uschè	+Adv	#PROBLEM: uschia?
massivamain	massivamain	+Adv
il	il	+Art+Def+Masc+Sg
traffic	traffic	+Noun+Masc+Sg
privat	privat	+Adj+Masc+Sg
.	.	+Sent

Cusseglier	*cusseglier	+Noun+Masc+Sg
naziunal	naziunal	+Adj+Masc+Sg
Georges	Georges	+Prop
Theiler	Theiler	+Prop
(	(	+Punc+Beg
pld	pld	+Abbr
/	/	+Punc
LU	LU	+Abbr
)	)	+Punc+End
,	,	+CM
il	il	+Art+Def+Masc+Sg
president	president	+Noun+Masc+Sg
dal	da	+Prep^|+Art+Def+Masc+Sg
comité	comité	+Noun+Masc+Sg
«	«	+Punc+Beg
Na	*na	+Prt+Neg
a	a	+Prep
l’	il	+Art+Def+Fem+Sg+Apo
iniziativa	iniziativa	+Noun+Fem+Sg
per	per	+Prep
far	far	+Verb+Inf
reducir	reducir	+Verb+Inf
per	per	+Prep
la	il	+Art+Def+Fem+Sg
mesadad	mesadad	+Noun+Fem+Sg
il	il	+Art+Def+Masc+Sg
traffic	traffic	+Noun+Masc+Sg
»	»	+Punc+End
,	,	+CM
ha	avair	+Verb+PresInd+3P+Sg
fatg	far	+Verb+PastPart+Masc+Sg
menziun	menziun	+Noun+Fem+Sg
a	a	+Prep
la	il	+Art+Def+Fem+Sg
missiva	missiva	+Noun+Fem+Sg
dal	da	+Prep^|+Art+Def+Masc+Sg
cussegl	cussegl	+Noun+Masc+Sg
federal	federal	+Adj+Masc+Sg
che	che	+Pron+Rel	#PROBLEM: ?
ha	avair	+Verb+PresInd+3P+Sg
constatà	constatar	+Verb+PastPart+Masc+Sg
che	che	+Subj
l’	il	+Art+Def+Fem+Sg+Apo
iniziativa	iniziativ	+Noun+Fem+Sg
periclitassia	periclitassia	+Verb+Cond+3P+Sg+Typo	#PROBLEM: Kondizional und Konjunktiv?
la	il	+Art+Def+Fem+Sg
pasch	pasch	+Noun+Fem+Sg
sociala	social	+Adj+Fem+Sg
.	.	+Sent

Smesar	*smesar	+Verb+Inf
talmain	talmain	+Adv
il	il	+Art+Def+Masc+Sg
traffic	traffic	+Noun+Masc+Sg
privat	privat	+Adj+Masc+Sg
avess	avair	+Verb+Cond+3P+Sg
plinavant	plinavant	+Adv
grevas	grev	+Adj+Fem+Pl
consequenzas	consequenza	+Noun+Fem+Pl
per	per	+Prep
nossa	noss	+Pron+Poss+Fem+Sg
economia	economia	+Noun+Fem+Sg
,	,	+CM
ha	avair	+Verb+PresInd+3P+Sg
il	il	+Art+Def+Masc+Sg
votant	votant	+Noun+Masc+Sg
accentuà	accentuar	+Verb+PastPart+Masc+Sg
.	.	+Sent

Plirs	*plirs	+Pron+Indef+Masc+Pl
tschients	tschient	+Noun+Masc+Pl	#PROBLEM: ?
plazs	plaz	+Noun+Masc+Pl
da	da	+Prep
lavur	lavur	+Noun+Fem+Sg
fissan	esser	+Verb+Cond+3P+Pl
en	en	+Prep
privel	privel	+Noun+Masc+Sg
.	.	+Sent

Per	*per	+Prep
realisar	realisar	+Verb+Inf
las	il	+Art+Def+Fem+Pl
finamiras	finamira	+Noun+Fem+Pl
dals	da	+Prep^|+Art+Def+Masc+Pl
iniziants	iniziant	+Noun+Masc+Pl
fissan	esser	+Verb+Cond+3P+Pl
da	da	+Prep
prender	prender	+Verb+Inf
mesiras	mesira	+Noun+Fem+Pl
dirigistas	dirigist	+Adj+Fem+Pl+Typo	#PROBLEM: dirigisticas?
fatalas	fatal	+Adj+Fem+Pl
.	.	+Sent

Cler	*cler	+Adj+Masc+Sg	#PROBLEM: ?
èsi	esser	+Verb+PresInd+3P+Sg^|+Pron+Pers+Nom+3P+MF+Sg
che	che	+Subj	#PROBLEM: ?
l’	il	+Art+Def+Fem+Sg+Apo
elecziun	elecziun	+Noun+Fem+Sg
libra	liber	+Adj+Fem+Sg
dals	da	+Prep^|+Art+Def+Masc+Pl
meds	med	+Noun+Masc+Pl
da	da	+Prep
traffic	traffic	+Noun+Masc+Sg
na	na	+Prt+Neg
fiss	esser	+Verb+Cond+3P+Sg
betg	betg	+Prt+Neg
pli	pli	+Adv
pussaivla	pussaivel	+Adj+Fem+Sg
.	.	+Sent

Deplorablamain	*deplorablamain	+Adv
n’	n'	+Prt+Neg+Apo
hajan	avair	+Verb+Con+3P+Pl
ils	il	+Art+Def+Masc+Pl
iniziants	iniziant	+Noun+Masc+Pl
er	er	+Adv
betg	betg	+Prt+Neg
ditg	dir	+Verb+PastPart+Masc+Sg
en	en	+Prep
lur	lur	+Pron+Poss+Masc+Pl
proposta	proposta	+Noun+Fem+Sg
en	en	+Prep
tge	tge	+Pron+Interrog	#PROBLEM: ?
maniera	maniera	+Noun+Fem+Sg
ch’	che	+Subj+Apo
il	il	+Art+Def+Masc+Sg
traffic	traffic	+Noun+Masc+Sg
duess	duair	+Verb+Cond+3P+Sg
vegnir	vegnir	+Verb+Inf
reducì	reducir	+Verb+PastPart+Masc+Sg
talmain	talmain	+Adv
.	.	+Sent

Els	*els	+Pron+Pers+Nom+3P+Masc+Pl
surlaschan	surlaschar	+Verb+PresInd+3P+Pl
quellas	quel	+Pron+Dem+Fem+Pl
chastognas	chastogna	+Noun+Fem+Pl
chaudas	chaud	+Adj+Fem+Pl
a	a	+Prep
la	il	+Art+Def+Fem+Sg
lescha	lescha	+Noun+Fem+Sg
,	,	+CM
vul	vulair	+Verb+PresInd+3P+Sg
dir	dir	+Verb+Inf
al	a	+Prep^|+Art+Def+Masc+Sg
cussegl	cussegl	+Noun+Masc+Sg
federal	federal	+Adj+Masc+Sg
ed	e	+Conj+Apo
al	a	+Prep^|+Art+Def+Masc+Sg
parlament	parlament	+Noun+Masc+Sg
.	.	+Sent

Ir	*ir	+Verb+Inf
cun	cun	+Prep
auto	auto	+Noun+Masc+Sg
be	be	+Adv
da	da	+Prep
20	20	+Dig+Card
fin	fin	+Prep
65	65	+Dig+Card
onns?	onns?	+Noun+Masc+Pl	#PROBLEM: Tokenizer
Damai	*damai	+Adv
che	che	+Conj	#PROBLEM: Kompositum?
mesiras	mesira	+Noun+Fem+Pl
u	u	+Conj
propostas	proposta	+Noun+Fem+Pl
concretas	concret	+Adj+Fem+Pl
mancan	mancar	+Verb+PresInd+3P+Pl
en	en	+Prep
il	il	+Art+Def+Masc+Sg
text	text	+Noun+Masc+Sg
da	da	+Prep
l’	il	+Art+Def+Fem+Sg+Apo
iniziativa	iniziativa	+Noun+Fem+Sg
,	,	+CM
vegnan	vegnir	+Verb+PresInd+3P+Pl
fatgas	far	+Verb+PastPart+Fem+Pl
diversas	divers	+Adj+Fem+Pl
ponderaziuns	ponderaziun	+Noun+Fem+Pl
,	,	+CM
co	co	+Adv	#PROBLEM: Interrog.?
ch’	che	+Conj+Apo	#PROBLEM: ?
in	ins	+Pron+Indef+Typo
pudess	pudair	+Verb+Cond+3P+Sg
reducir	reducir	+Verb+Inf
il	il	+Art+Def+Masc+Sg
traffic	traffic	+Noun+Masc+Sg
per	per	+Prep
la	il	+Art+Def+Fem+Sg
mesadad	mesadad	+Noun+Fem+Sg
,	,	+CM
en	en	+Prep
cas	cas	+Noun+Masc+Sg
che	che	+Conj	#PROBLEM: ?
l’	il	+Art+Def+Fem+Sg+Apo
iniziativa	iniziativa	+Noun+Fem+Sg
vegniss	vegnir	+Verb+Cond+3P+Sg
acceptada	acceptar	+Verb+PastPart+Fem+Sg
dal	da	+Prep^|+Art+Def+Masc+Sg
pievel	pievel	+Noun+Masc+Sg
.	.	+Sent

Cusseglier	*cusseglier	+Noun+Masc+Sg
naziunal	naziunal	+Adj+Masc+Sg
Christian	Christian	+Prop
Speck	Speck	+Prop
(	(	+Punc+Beg
pps	pps	+Abbr
/	/	+Punc
AG	AG	+Abbr
)	)	+Punc+End
è	esser	+Verb+PresInd+3P+Sg
vegnì	vegnir	+Verb+PastPart+Masc+Sg
pli	pli	+Adv
concret	concret	+Adj+Masc+Sg
.	.	+Sent

Tenor	*tenor	+Prep
scenaris	scenari	+Noun+Masc+Pl
elavurads	elavurà	+Adj+Masc+Pl
dal	da	+Prep^|+Art+Def+Masc+Sg
cussegl	cussegl	+Noun+Masc+Sg
federal	federal	+Adj+Masc+Sg
stuess	stuair	+Verb+Cond+3P+Sg
il	il	+Art+Def+Masc+Sg
pretsch	pretsch	+Noun+Masc+Sg
per	per	+Prep
il	il	+Art+Def+Masc+Sg
benzin	benzin	+Noun+Masc+Sg
vegnir	vegnir	+Verb+Inf
augmentà	augmentar	+Verb+PastPart+Masc+Sg
sin	sin	+Prep
2	2	+Dig+Card
fin	fin	+Prep
3	3	+Dig+Card
francs	franc	+Noun+Masc+Pl
il	il	+Art+Def+Masc+Sg
liter	liter	+Noun+Masc+Sg
.	.	+Sent

Ina	*in	+Art+Indef+Fem+Sg
autra	auter	+Adj+Fem+Sg
varianta	varianta	+Noun+Fem+Sg
fiss	esser	+Verb+Cond+3P+Sg
ina	in	+Art+Indef+Fem+Sg
taxa	taxa	+Noun+Fem+Sg
da	da	+Prep
13	13	+Dig+Card
raps	rap	+Noun+Masc+Pl
per	per	+Prep
kilometer	kilometer	+Noun+Masc+Sg
,	,	+CM
u	u	+Conj
in	in	+Art+Indef+Masc+Sg
scumond	scumond	+Noun+Masc+Sg
dad	da	+Prep+Apo
ir	ir	+Verb+Inf
cun	cun	+Prep
auto	auto	+Noun+Masc+Sg
durant	durant	+Prep
6	6	+Dig+Card
fin	fin	+Prep
12	12	+Dig+Card
dumengias	dumengia	+Noun+Fem+Pl
l’	il	+Art+Def+Masc+Sg+Apo
onn	onn	+Noun+Masc+Sg
.	.	+Sent

En	*en	+Prep
discussiun	discussiun	+Noun+Fem+Sg
saja	esser	+Verb+Con+3P+Sg
er	er	+Adv
in	in	+Art+Indef+Masc+Sg
scumond	scumond	+Noun+Masc+Sg
da	da	+Prep
viagiar	viagiar	+Verb+Inf
cun	cun	+Prep
auto	auto	+Noun+Masc+Sg
privat	privat	+Adj+Masc+Sg
per	per	+Prep
persunas	persuna	+Noun+Fem+Pl
fin	fin	+Prep
20	20	+Dig+Card
onns	onn	+Noun+Masc+Pl
e	e	+Conj
talas	tal	+Pron+Dem+Fem+Pl
che	che	+Pron+Rel	#PROBLEM: ?
han	avair	+Verb+PresInd+3P+Pl
passà	passar	+Verb+PastPart+Masc+Sg
ils	il	+Art+Def+Masc+Pl
65	65	+Dig+Card
onns	onn	+Noun+Masc+Pl
.	.	+Sent

En	*en	+Prep
las	il	+Art+Def+Fem+Pl
citads	citad	+Noun+Fem+Pl
ed	e	+Conj+Apo
en	en	+Prep
las	il	+Art+Def+Fem+Pl
localitads	localitad	+Noun+Fem+Pl
pli	pli	+Adv
grondas	grond	+Adj+Fem+Pl
stuessan	stuair	+Verb+Cond+3P+Pl
vegnir	vegnir	+Verb+Inf
fixadas	fixar	+Verb+PastPart+Fem+Pl
zonas	zona	+Noun+Fem+Pl
da	da	+Prep
scumond	scumond	+Noun+Masc+Sg
per	per	+Prep
autos	auto	+Noun+Masc+Pl
.	.	+Sent

Plinavant	*plinavant	+Adv
fiss	esser	+Verb+Cond+3P+Sg
da	da	+Prep
quintar	quintar	+Verb+Inf
cun	cun	+Prep
ina	in	+Art+Indef+Fem+Sg
reducziun	reducziun	+Noun+Fem+Sg
massiva	massiv	+Adj+Fem+Sg
dals	da	+Prep^|+Art+Def+Masc+Pl
parcadis	parcadi	+Noun+Masc+Pl
publics	public	+Adj+Masc+Pl
.	.	+Sent

L’	*il	+Art+Def+Fem+Sg+Apo
iniziativa	iniziativa	+Noun+Fem+Sg
avess	avair	+Verb+Cond+3P+Sg
grevas	grev	+Adj+Fem+Pl
consequenzas	consequenza	+Noun+Fem+Pl
per	per	+Prep
ils	il	+Art+Def+Masc+Pl
territoris	territori	+Noun+Masc+Pl
da	da	+Prep
muntogna	muntogna	+Noun+Fem+Sg
e	e	+Conj
per	per	+Prep
il	il	+Art+Def+Masc+Sg
turissem	turissem	+Noun+Masc+Sg
,	,	+CM
vegn	vegnir	+Verb+PresInd+3P+Sg
accentuà	accentuar	+Verb+PastPart+Masc+Sg
da	da	+Prep
divers	divers	+Adj+Masc+Pl
votants	votant	+Noun+Masc+Pl
.	.	+Sent

Tenor	*tenor	+Prep
lur	lur	+Pron+Poss+Masc+Pl	#PROBLEM: ?
avis	avis	+Noun+Masc+Sg
fiss	esser	+Verb+Cond+3P+Sg
en	en	+Prep
emprima	emprim	+Adj+Fem+Sg
lingia	lingia	+Noun+Fem+Sg
la	il	+Art+Def+Fem+Sg
glieud	glieud	+Noun+Fem+Sg	#PROBLEM: Singularetantum
cun	cun	+Prep
in	in	+Art+Indef+Masc+Sg
gudogn	gudogn	+Noun+Masc+Sg
modest	modest	+Adj+Masc+Sg
ils	il	+Art+Def+Masc+Pl
pli	pli	+Adv
pertutgads	pertutgà	+Adj+Masc+Pl
da	da	+Prep
las	il	+Art+Def+Fem+Pl
consequenzas	consequenza	+Noun+Fem+Pl
da	da	+Prep
l’	il	+Art+Def+Fem+Sg+Apo
iniziativa	iniziativa	+Noun+Fem+Sg
.	.	+Sent

Ina	*in	+Art+Indef+Fem+Sg
situaziun	situaziun	+Noun+Fem+Sg
nunpussaivla	nunpussaivel	+Adj+Fem+Sg
visavis	visavi	+Adv+Typo	#PROBLEM: visavi wäre korrekt
l’	il	+Art+Def+Fem+Sg+Apo
Europa	Europa	+Prop	#PROBLEM: Kein Satz. Zwischentitel?
Vitiers	*vitiers	+Adv
vegn	vegnir	+Verb+PresInd+3P+Sg
la	il	+Art+Def+Fem+Sg
situaziun	situaziun	+Noun+Fem+Sg
delicata	delicat	+Adj+Fem+Sg
che	che	+Subj	#PROBOLEM: +Pron+Rel?
l’	il	+Art+Def+Fem+Sg+Apo
iniziativa	iniziativa	+Noun+Fem+Sg
creass	crear	+Verb+Cond+3P+Sg
en	en	+Prep
las	il	+Art+Def+Fem+Pl
relaziuns	relaziun	+Noun+Fem+Pl
cun	cun	+Prep
ils	il	+Art+Def+Masc+Pl
pajais	pajais	+Noun+Masc+Pl
vischinants	vischinant	+Adj+Masc+Pl
e	e	+Conj
l’	il	+Art+Def+Fem+Sg+Apo
Uniun	*uniun	+Noun+Fem+Sg
Europeica	*europeic	+Adj+Fem+Sg	#PROBLEM: +Prop?
(	(	+Punc+Beg
UE	UE	+Abbr
)	)	+Punc+End
.	.	+Sent

Passa	*passa	+Adv
30	30	+Dig+Card
contracts	contract	+Noun+Masc+Pl
cun	cun	+Prep
l’	il	+Art+Def+Masc+Sg+Apo
exteriur	exteriur	+Noun+Masc+Sg
stuessan	stuair	+Verb+Cond+3P+Pl
vegnir	vegnir	+Verb+Inf
visads	visar	+Verb+PastPart+Masc+Pl
.	.	+Sent

Er	*er	+Adv
las	il	+Art+Def+Fem+Pl
cunvegnas	cunvegna	+Noun+Fem+Pl
bilateralas	bilateral	+Adj+Fem+Pl
cun	cun	+Prep
l’	il	+Art+Def+Fem+Sg+Apo
UE	UE	+Abbr
fissan	esser	+Verb+Cond+3P+Pl
messas	metter	+Verb+PastPart+Fem+Pl
en	en	+Prep
dumonda	dumonda	+Noun+Fem+Sg
.	.	+Sent

L’	*il	+Art+Def+Fem+Sg+Apo
acceptaziun	acceptaziun	+Noun+Fem+Sg
da	da	+Prep
l’	il	+Art+Def+Fem+Sg+Apo
iniziativa	iniziativa	+Noun+Fem+Sg
fiss	esser	+Verb+Cond+3P+Sg
in	in	+Art+Indef+Masc+Sg
cler	cler	+Adj+Masc+Sg
signal	signal	+Noun+Masc+Sg
vers	vers	+Prep
ina	in	+Art+Indef+Fem+Sg
isolaziun	isolaziun	+Noun+Fem+Sg
da	da	+Prep
la	il	+Art+Def+Fem+Sg
Svizra	Svizra	+Prop
envers	envers	+Prep
l’	il	+Art+Def+Fem+Sg+Apo
Europa	Europa	+Prop
.	.	+Sent

Per	*per	+Prep
da	da	+Prep
quests	quest	+Pron+Dem+Masc+Pl
motivs	motiv	+Noun+Masc+Pl
recumonda	recumandar	+Verb+PresInd+3P+Sg
il	il	+Art+Def+Masc+Sg
comité	comité	+Noun+Masc+Sg
da	da	+Prep
refusar	refusar	+Verb+Inf
quella	quel	+Pron+Dem+Fem+Sg
iniziativa	iniziativa	+Noun+Fem+Sg
per	per	+Prep
«	«	+Punc+Beg
impedir	impedir	+Verb+Inf
»	»	+Punc+End
il	il	+Art+Def+Masc+Sg
